clean,corrupted,label
Calculate the result of the following arithmetic expression and provide only the final answer: 248 / 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 64 / 8 =,31
Calculate the result of the following arithmetic expression and provide only the final answer: 33 * 59 =,Calculate the result of the following arithmetic expression and provide only the final answer: 8 * 59 =,1947
Calculate the result of the following arithmetic expression and provide only the final answer: 109 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 61 * 6 =,654
Calculate the result of the following arithmetic expression and provide only the final answer: 68 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 81 * 4 =,272
Calculate the result of the following arithmetic expression and provide only the final answer: 400 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 144 / 4 =,100
Calculate the result of the following arithmetic expression and provide only the final answer: 125 / 25 =,Calculate the result of the following arithmetic expression and provide only the final answer: 75 / 25 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 364 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 92 / 2 =,182
Calculate the result of the following arithmetic expression and provide only the final answer: 56 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 81 * 4 =,224
Calculate the result of the following arithmetic expression and provide only the final answer: 234 / 78 =,Calculate the result of the following arithmetic expression and provide only the final answer: 78 / 78 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: 300 / 12 =,Calculate the result of the following arithmetic expression and provide only the final answer: 96 / 12 =,25
Calculate the result of the following arithmetic expression and provide only the final answer: 62 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 16 * 11 =,682
Calculate the result of the following arithmetic expression and provide only the final answer: 1980 / 44 =,Calculate the result of the following arithmetic expression and provide only the final answer: 88 / 44 =,45
Calculate the result of the following arithmetic expression and provide only the final answer: 1960 / 49 =,Calculate the result of the following arithmetic expression and provide only the final answer: 196 / 49 =,40
Calculate the result of the following arithmetic expression and provide only the final answer: 54 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 35 * 6 =,324
Calculate the result of the following arithmetic expression and provide only the final answer: 159 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 63 * 3 =,477
Calculate the result of the following arithmetic expression and provide only the final answer: 232 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 30 / 2 =,116
Calculate the result of the following arithmetic expression and provide only the final answer: 492 / 12 =,Calculate the result of the following arithmetic expression and provide only the final answer: 180 / 12 =,41
Calculate the result of the following arithmetic expression and provide only the final answer: 276 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 72 / 2 =,138
Calculate the result of the following arithmetic expression and provide only the final answer: 42 * 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 32 * 14 =,588
Calculate the result of the following arithmetic expression and provide only the final answer: 30 / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 120 / 5 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 567 / 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 35 / 7 =,81
Calculate the result of the following arithmetic expression and provide only the final answer: 280 / 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 96 / 8 =,35
Calculate the result of the following arithmetic expression and provide only the final answer: 338 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 174 / 2 =,169
Calculate the result of the following arithmetic expression and provide only the final answer: 7 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 5 * 11 =,77
Calculate the result of the following arithmetic expression and provide only the final answer: 10 * 35 =,Calculate the result of the following arithmetic expression and provide only the final answer: 2 * 35 =,350
Calculate the result of the following arithmetic expression and provide only the final answer: 387 / 129 =,Calculate the result of the following arithmetic expression and provide only the final answer: 129 / 129 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: 820 / 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 70 / 10 =,82
Calculate the result of the following arithmetic expression and provide only the final answer: 266 / 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 126 / 14 =,19
Calculate the result of the following arithmetic expression and provide only the final answer: 534 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 6 / 3 =,178
Calculate the result of the following arithmetic expression and provide only the final answer: 540 / 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 20 / 10 =,54
Calculate the result of the following arithmetic expression and provide only the final answer: 16 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 62 * 6 =,96
Calculate the result of the following arithmetic expression and provide only the final answer: 528 / 44 =,Calculate the result of the following arithmetic expression and provide only the final answer: 176 / 44 =,12
Calculate the result of the following arithmetic expression and provide only the final answer: 55 * 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 14 * 8 =,440
Calculate the result of the following arithmetic expression and provide only the final answer: 13 * 70 =,Calculate the result of the following arithmetic expression and provide only the final answer: 5 * 70 =,910
Calculate the result of the following arithmetic expression and provide only the final answer: 328 / 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 168 / 8 =,41
Calculate the result of the following arithmetic expression and provide only the final answer: 294 / 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 112 / 14 =,21
Calculate the result of the following arithmetic expression and provide only the final answer: 408 / 51 =,Calculate the result of the following arithmetic expression and provide only the final answer: 153 / 51 =,8
Calculate the result of the following arithmetic expression and provide only the final answer: 780 / 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 143 / 13 =,60
Calculate the result of the following arithmetic expression and provide only the final answer: 14 * 45 =,Calculate the result of the following arithmetic expression and provide only the final answer: 12 * 45 =,630
Calculate the result of the following arithmetic expression and provide only the final answer: 64 * 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 23 * 13 =,832
Calculate the result of the following arithmetic expression and provide only the final answer: 362 / 181 =,Calculate the result of the following arithmetic expression and provide only the final answer: 181 / 181 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: 1000 / 50 =,Calculate the result of the following arithmetic expression and provide only the final answer: 100 / 50 =,20
Calculate the result of the following arithmetic expression and provide only the final answer: 182 / 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 156 / 13 =,14
Calculate the result of the following arithmetic expression and provide only the final answer: 272 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 36 / 4 =,68
Calculate the result of the following arithmetic expression and provide only the final answer: 650 / 50 =,Calculate the result of the following arithmetic expression and provide only the final answer: 50 / 50 =,13
Calculate the result of the following arithmetic expression and provide only the final answer: 13 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 45 * 3 =,39
Calculate the result of the following arithmetic expression and provide only the final answer: 1946 / 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 42 / 14 =,139
Calculate the result of the following arithmetic expression and provide only the final answer: 176 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 22 * 5 =,880
Calculate the result of the following arithmetic expression and provide only the final answer: 150 / 25 =,Calculate the result of the following arithmetic expression and provide only the final answer: 100 / 25 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 666 / 111 =,Calculate the result of the following arithmetic expression and provide only the final answer: 111 / 111 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 55 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 39 * 11 =,605
Calculate the result of the following arithmetic expression and provide only the final answer: 720 / 30 =,Calculate the result of the following arithmetic expression and provide only the final answer: 60 / 30 =,24
Calculate the result of the following arithmetic expression and provide only the final answer: 5 * 17 =,Calculate the result of the following arithmetic expression and provide only the final answer: 48 * 17 =,85
Calculate the result of the following arithmetic expression and provide only the final answer: 57 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 54 * 5 =,285
Calculate the result of the following arithmetic expression and provide only the final answer: 1911 / 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 104 / 13 =,147
Calculate the result of the following arithmetic expression and provide only the final answer: 29 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 57 * 3 =,87
Calculate the result of the following arithmetic expression and provide only the final answer: 112 / 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 154 / 14 =,8
Calculate the result of the following arithmetic expression and provide only the final answer: 4 * 24 =,Calculate the result of the following arithmetic expression and provide only the final answer: 12 * 24 =,96
Calculate the result of the following arithmetic expression and provide only the final answer: 15 * 15 =,Calculate the result of the following arithmetic expression and provide only the final answer: 58 * 15 =,225
Calculate the result of the following arithmetic expression and provide only the final answer: 297 / 33 =,Calculate the result of the following arithmetic expression and provide only the final answer: 132 / 33 =,9
Calculate the result of the following arithmetic expression and provide only the final answer: 11 * 30 =,Calculate the result of the following arithmetic expression and provide only the final answer: 33 * 30 =,330
Calculate the result of the following arithmetic expression and provide only the final answer: 16 * 40 =,Calculate the result of the following arithmetic expression and provide only the final answer: 50 * 40 =,640
Calculate the result of the following arithmetic expression and provide only the final answer: 150 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 76 * 4 =,600
Calculate the result of the following arithmetic expression and provide only the final answer: 100 * 20 =,Calculate the result of the following arithmetic expression and provide only the final answer: 9 * 20 =,2000
Calculate the result of the following arithmetic expression and provide only the final answer: 248 / 62 =,Calculate the result of the following arithmetic expression and provide only the final answer: 62 / 62 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: 432 / 27 =,Calculate the result of the following arithmetic expression and provide only the final answer: 189 / 27 =,16
Calculate the result of the following arithmetic expression and provide only the final answer: 1976 / 152 =,Calculate the result of the following arithmetic expression and provide only the final answer: 152 / 152 =,13
Calculate the result of the following arithmetic expression and provide only the final answer: 167 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 55 * 3 =,501
Calculate the result of the following arithmetic expression and provide only the final answer: 29 * 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 92 * 7 =,203
Calculate the result of the following arithmetic expression and provide only the final answer: 348 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 177 / 3 =,116
Calculate the result of the following arithmetic expression and provide only the final answer: 400 / 16 =,Calculate the result of the following arithmetic expression and provide only the final answer: 48 / 16 =,25
Calculate the result of the following arithmetic expression and provide only the final answer: 1920 / 16 =,Calculate the result of the following arithmetic expression and provide only the final answer: 160 / 16 =,120
Calculate the result of the following arithmetic expression and provide only the final answer: 448 / 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 80 / 8 =,56
Calculate the result of the following arithmetic expression and provide only the final answer: 220 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 64 / 4 =,55
Calculate the result of the following arithmetic expression and provide only the final answer: 324 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 192 / 4 =,81
Calculate the result of the following arithmetic expression and provide only the final answer: 45 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 5 * 11 =,495
Calculate the result of the following arithmetic expression and provide only the final answer: 49 * 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 16 * 14 =,686
Calculate the result of the following arithmetic expression and provide only the final answer: 102 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 23 * 2 =,204
Calculate the result of the following arithmetic expression and provide only the final answer: 170 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 46 / 2 =,85
Calculate the result of the following arithmetic expression and provide only the final answer: 5 * 86 =,Calculate the result of the following arithmetic expression and provide only the final answer: 7 * 86 =,430
Calculate the result of the following arithmetic expression and provide only the final answer: 134 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 22 * 3 =,402
Calculate the result of the following arithmetic expression and provide only the final answer: 1800 / 45 =,Calculate the result of the following arithmetic expression and provide only the final answer: 180 / 45 =,40
Calculate the result of the following arithmetic expression and provide only the final answer: 17 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 92 * 10 =,170
Calculate the result of the following arithmetic expression and provide only the final answer: 112 / 56 =,Calculate the result of the following arithmetic expression and provide only the final answer: 56 / 56 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: 520 / 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 20 / 10 =,52
Calculate the result of the following arithmetic expression and provide only the final answer: 286 / 26 =,Calculate the result of the following arithmetic expression and provide only the final answer: 52 / 26 =,11
Calculate the result of the following arithmetic expression and provide only the final answer: 126 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 60 * 3 =,378
Calculate the result of the following arithmetic expression and provide only the final answer: 1972 / 68 =,Calculate the result of the following arithmetic expression and provide only the final answer: 136 / 68 =,29
Calculate the result of the following arithmetic expression and provide only the final answer: 392 / 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 56 / 7 =,56
Calculate the result of the following arithmetic expression and provide only the final answer: 225 / 15 =,Calculate the result of the following arithmetic expression and provide only the final answer: 30 / 15 =,15
Calculate the result of the following arithmetic expression and provide only the final answer: 19 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 67 * 10 =,190
Calculate the result of the following arithmetic expression and provide only the final answer: 51 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 2 * 10 =,510
Calculate the result of the following arithmetic expression and provide only the final answer: 75 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 72 / 3 =,25
Calculate the result of the following arithmetic expression and provide only the final answer: 41 * 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 66 * 14 =,574
Calculate the result of the following arithmetic expression and provide only the final answer: 520 / 40 =,Calculate the result of the following arithmetic expression and provide only the final answer: 160 / 40 =,13
Calculate the result of the following arithmetic expression and provide only the final answer: 172 / 43 =,Calculate the result of the following arithmetic expression and provide only the final answer: 86 / 43 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: 508 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 120 / 4 =,127
Calculate the result of the following arithmetic expression and provide only the final answer: 20 * 42 =,Calculate the result of the following arithmetic expression and provide only the final answer: 24 * 42 =,840
Calculate the result of the following arithmetic expression and provide only the final answer: 38 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 86 / 2 =,19
Calculate the result of the following arithmetic expression and provide only the final answer: 30 * 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 42 * 13 =,390
Calculate the result of the following arithmetic expression and provide only the final answer: 267 / 89 =,Calculate the result of the following arithmetic expression and provide only the final answer: 178 / 89 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: 43 * 19 =,Calculate the result of the following arithmetic expression and provide only the final answer: 29 * 19 =,817
Calculate the result of the following arithmetic expression and provide only the final answer: 169 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 77 * 3 =,507
Calculate the result of the following arithmetic expression and provide only the final answer: 480 / 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 70 / 10 =,48
Calculate the result of the following arithmetic expression and provide only the final answer: 169 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 60 * 4 =,676
Calculate the result of the following arithmetic expression and provide only the final answer: 13 * 49 =,Calculate the result of the following arithmetic expression and provide only the final answer: 11 * 49 =,637
Calculate the result of the following arithmetic expression and provide only the final answer: 202 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 126 / 2 =,101
Calculate the result of the following arithmetic expression and provide only the final answer: 110 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 8 * 5 =,550
Calculate the result of the following arithmetic expression and provide only the final answer: 3 * 37 =,Calculate the result of the following arithmetic expression and provide only the final answer: 11 * 37 =,111
Calculate the result of the following arithmetic expression and provide only the final answer: 390 / 130 =,Calculate the result of the following arithmetic expression and provide only the final answer: 130 / 130 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: 42 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 67 * 10 =,420
Calculate the result of the following arithmetic expression and provide only the final answer: 140 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 46 * 4 =,560
Calculate the result of the following arithmetic expression and provide only the final answer: 3 * 27 =,Calculate the result of the following arithmetic expression and provide only the final answer: 40 * 27 =,81
Calculate the result of the following arithmetic expression and provide only the final answer: 127 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 51 * 6 =,762
Calculate the result of the following arithmetic expression and provide only the final answer: 504 / 36 =,Calculate the result of the following arithmetic expression and provide only the final answer: 36 / 36 =,14
Calculate the result of the following arithmetic expression and provide only the final answer: 51 * 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 93 * 8 =,408
Calculate the result of the following arithmetic expression and provide only the final answer: 44 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 4 * 11 =,484
Calculate the result of the following arithmetic expression and provide only the final answer: 1200 / 20 =,Calculate the result of the following arithmetic expression and provide only the final answer: 20 / 20 =,60
Calculate the result of the following arithmetic expression and provide only the final answer: 615 / 15 =,Calculate the result of the following arithmetic expression and provide only the final answer: 150 / 15 =,41
Calculate the result of the following arithmetic expression and provide only the final answer: 198 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 54 * 5 =,990
Calculate the result of the following arithmetic expression and provide only the final answer: 126 / 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 162 / 9 =,14
Calculate the result of the following arithmetic expression and provide only the final answer: 3 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 26 * 2 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 147 / 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 189 / 7 =,21
Calculate the result of the following arithmetic expression and provide only the final answer: 11 * 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 44 * 9 =,99
Calculate the result of the following arithmetic expression and provide only the final answer: 324 / 27 =,Calculate the result of the following arithmetic expression and provide only the final answer: 54 / 27 =,12
Calculate the result of the following arithmetic expression and provide only the final answer: 118 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 2 * 4 =,472
Calculate the result of the following arithmetic expression and provide only the final answer: 568 / 71 =,Calculate the result of the following arithmetic expression and provide only the final answer: 142 / 71 =,8
Calculate the result of the following arithmetic expression and provide only the final answer: 78 / 26 =,Calculate the result of the following arithmetic expression and provide only the final answer: 182 / 26 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: 12 * 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 26 * 13 =,156
Calculate the result of the following arithmetic expression and provide only the final answer: 120 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 15 * 4 =,480
Calculate the result of the following arithmetic expression and provide only the final answer: 164 / 41 =,Calculate the result of the following arithmetic expression and provide only the final answer: 41 / 41 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: 23 * 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 36 * 8 =,184
Calculate the result of the following arithmetic expression and provide only the final answer: 66 / 33 =,Calculate the result of the following arithmetic expression and provide only the final answer: 99 / 33 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: 574 / 41 =,Calculate the result of the following arithmetic expression and provide only the final answer: 123 / 41 =,14
Calculate the result of the following arithmetic expression and provide only the final answer: 620 / 31 =,Calculate the result of the following arithmetic expression and provide only the final answer: 31 / 31 =,20
Calculate the result of the following arithmetic expression and provide only the final answer: 80 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 29 * 10 =,800
Calculate the result of the following arithmetic expression and provide only the final answer: 2016 / 28 =,Calculate the result of the following arithmetic expression and provide only the final answer: 56 / 28 =,72
Calculate the result of the following arithmetic expression and provide only the final answer: 131 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 92 * 4 =,524
Calculate the result of the following arithmetic expression and provide only the final answer: 84 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 20 / 2 =,42
Calculate the result of the following arithmetic expression and provide only the final answer: 249 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 69 / 3 =,83
Calculate the result of the following arithmetic expression and provide only the final answer: 104 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 59 * 6 =,624
Calculate the result of the following arithmetic expression and provide only the final answer: 15 * 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 48 * 9 =,135
Calculate the result of the following arithmetic expression and provide only the final answer: 630 / 105 =,Calculate the result of the following arithmetic expression and provide only the final answer: 105 / 105 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 480 / 96 =,Calculate the result of the following arithmetic expression and provide only the final answer: 96 / 96 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 101 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 52 * 5 =,505
Calculate the result of the following arithmetic expression and provide only the final answer: 87 * 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 74 * 7 =,609
Calculate the result of the following arithmetic expression and provide only the final answer: 800 / 40 =,Calculate the result of the following arithmetic expression and provide only the final answer: 40 / 40 =,20
Calculate the result of the following arithmetic expression and provide only the final answer: 330 / 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 66 / 6 =,55
Calculate the result of the following arithmetic expression and provide only the final answer: 272 / 34 =,Calculate the result of the following arithmetic expression and provide only the final answer: 136 / 34 =,8
Calculate the result of the following arithmetic expression and provide only the final answer: 1100 / 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 100 / 10 =,110
Calculate the result of the following arithmetic expression and provide only the final answer: 780 / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 60 / 5 =,156
Calculate the result of the following arithmetic expression and provide only the final answer: 17 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 47 * 5 =,85
Calculate the result of the following arithmetic expression and provide only the final answer: 552 / 184 =,Calculate the result of the following arithmetic expression and provide only the final answer: 184 / 184 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: 737 / 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 176 / 11 =,67
Calculate the result of the following arithmetic expression and provide only the final answer: 148 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 84 * 6 =,888
Calculate the result of the following arithmetic expression and provide only the final answer: 150 / 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 198 / 6 =,25
Calculate the result of the following arithmetic expression and provide only the final answer: 616 / 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 143 / 11 =,56
Calculate the result of the following arithmetic expression and provide only the final answer: 37 * 16 =,Calculate the result of the following arithmetic expression and provide only the final answer: 44 * 16 =,592
Calculate the result of the following arithmetic expression and provide only the final answer: 165 * 12 =,Calculate the result of the following arithmetic expression and provide only the final answer: 56 * 12 =,1980
Calculate the result of the following arithmetic expression and provide only the final answer: 208 / 52 =,Calculate the result of the following arithmetic expression and provide only the final answer: 104 / 52 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: 35 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 27 * 6 =,210
Calculate the result of the following arithmetic expression and provide only the final answer: 166 / 83 =,Calculate the result of the following arithmetic expression and provide only the final answer: 83 / 83 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: 900 / 75 =,Calculate the result of the following arithmetic expression and provide only the final answer: 75 / 75 =,12
Calculate the result of the following arithmetic expression and provide only the final answer: 2013 / 33 =,Calculate the result of the following arithmetic expression and provide only the final answer: 132 / 33 =,61
Calculate the result of the following arithmetic expression and provide only the final answer: 504 / 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 42 / 14 =,36
Calculate the result of the following arithmetic expression and provide only the final answer: 172 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 74 * 2 =,344
Calculate the result of the following arithmetic expression and provide only the final answer: 544 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 188 / 4 =,136
Calculate the result of the following arithmetic expression and provide only the final answer: 66 * 29 =,Calculate the result of the following arithmetic expression and provide only the final answer: 67 * 29 =,1914
Calculate the result of the following arithmetic expression and provide only the final answer: 36 * 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 52 * 14 =,504
Calculate the result of the following arithmetic expression and provide only the final answer: 442 / 34 =,Calculate the result of the following arithmetic expression and provide only the final answer: 102 / 34 =,13
Calculate the result of the following arithmetic expression and provide only the final answer: 140 / 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 63 / 7 =,20
Calculate the result of the following arithmetic expression and provide only the final answer: 306 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 12 / 3 =,102
Calculate the result of the following arithmetic expression and provide only the final answer: 96 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 28 / 2 =,48
Calculate the result of the following arithmetic expression and provide only the final answer: 192 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 64 / 2 =,96
Calculate the result of the following arithmetic expression and provide only the final answer: 1200 / 75 =,Calculate the result of the following arithmetic expression and provide only the final answer: 150 / 75 =,16
Calculate the result of the following arithmetic expression and provide only the final answer: 399 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 69 / 3 =,133
Calculate the result of the following arithmetic expression and provide only the final answer: 950 / 19 =,Calculate the result of the following arithmetic expression and provide only the final answer: 152 / 19 =,50
Calculate the result of the following arithmetic expression and provide only the final answer: 180 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 68 * 2 =,360
Calculate the result of the following arithmetic expression and provide only the final answer: 160 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 94 * 5 =,800
Calculate the result of the following arithmetic expression and provide only the final answer: 19 * 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 76 * 9 =,171
Calculate the result of the following arithmetic expression and provide only the final answer: 9 * 40 =,Calculate the result of the following arithmetic expression and provide only the final answer: 49 * 40 =,360
Calculate the result of the following arithmetic expression and provide only the final answer: 44 * 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 55 * 14 =,616
Calculate the result of the following arithmetic expression and provide only the final answer: 315 / 105 =,Calculate the result of the following arithmetic expression and provide only the final answer: 105 / 105 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: 154 / 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 168 / 14 =,11
Calculate the result of the following arithmetic expression and provide only the final answer: 94 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 65 * 3 =,282
Calculate the result of the following arithmetic expression and provide only the final answer: 924 / 84 =,Calculate the result of the following arithmetic expression and provide only the final answer: 84 / 84 =,11
Calculate the result of the following arithmetic expression and provide only the final answer: 1800 / 90 =,Calculate the result of the following arithmetic expression and provide only the final answer: 90 / 90 =,20
Calculate the result of the following arithmetic expression and provide only the final answer: 437 / 19 =,Calculate the result of the following arithmetic expression and provide only the final answer: 57 / 19 =,23
Calculate the result of the following arithmetic expression and provide only the final answer: 160 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 76 / 2 =,80
Calculate the result of the following arithmetic expression and provide only the final answer: 153 / 51 =,Calculate the result of the following arithmetic expression and provide only the final answer: 51 / 51 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: 370 / 37 =,Calculate the result of the following arithmetic expression and provide only the final answer: 185 / 37 =,10
Calculate the result of the following arithmetic expression and provide only the final answer: 27 * 12 =,Calculate the result of the following arithmetic expression and provide only the final answer: 55 * 12 =,324
Calculate the result of the following arithmetic expression and provide only the final answer: 285 / 19 =,Calculate the result of the following arithmetic expression and provide only the final answer: 76 / 19 =,15
Calculate the result of the following arithmetic expression and provide only the final answer: 224 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 140 / 4 =,56
Calculate the result of the following arithmetic expression and provide only the final answer: 285 / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 25 / 5 =,57
Calculate the result of the following arithmetic expression and provide only the final answer: 70 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 94 * 3 =,210
Calculate the result of the following arithmetic expression and provide only the final answer: 173 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 57 * 2 =,346
Calculate the result of the following arithmetic expression and provide only the final answer: 1080 / 180 =,Calculate the result of the following arithmetic expression and provide only the final answer: 180 / 180 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 39 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 70 * 11 =,429
