clean,corrupted,label
"Calculate the least common multiple (LCM) of two numbers. LCM(210, 84) = 420, LCM(74, 333) =","Calculate the least common multiple (LCM) of two numbers. LCM(210, 84) = 420, LCM(88, 99) =",666
"Calculate the least common multiple (LCM) of two numbers. LCM(35, 42) = 210, LCM(490, 392) =","Calculate the least common multiple (LCM) of two numbers. LCM(35, 42) = 210, LCM(264, 132) =",1960
"Calculate the least common multiple (LCM) of two numbers. LCM(84, 140) = 420, LCM(48, 84) =","Calculate the least common multiple (LCM) of two numbers. LCM(84, 140) = 420, LCM(288, 144) =",336
"Calculate the least common multiple (LCM) of two numbers. LCM(280, 400) = 2800, LCM(405, 90) =","Calculate the least common multiple (LCM) of two numbers. LCM(280, 400) = 2800, LCM(288, 96) =",810
"Calculate the least common multiple (LCM) of two numbers. LCM(30, 135) = 270, LCM(259, 74) =","Calculate the least common multiple (LCM) of two numbers. LCM(30, 135) = 270, LCM(60, 24) =",518
"Calculate the least common multiple (LCM) of two numbers. LCM(11, 6) = 66, LCM(13, 60) =","Calculate the least common multiple (LCM) of two numbers. LCM(11, 6) = 66, LCM(3, 71) =",780
"Calculate the least common multiple (LCM) of two numbers. LCM(60, 40) = 120, LCM(360, 180) =","Calculate the least common multiple (LCM) of two numbers. LCM(60, 40) = 120, LCM(25, 50) =",360
"Calculate the least common multiple (LCM) of two numbers. LCM(23, 3) = 69, LCM(9, 14) =","Calculate the least common multiple (LCM) of two numbers. LCM(23, 3) = 69, LCM(11, 63) =",126
"Calculate the least common multiple (LCM) of two numbers. LCM(19, 47) = 893, LCM(37, 53) =","Calculate the least common multiple (LCM) of two numbers. LCM(19, 47) = 893, LCM(48, 1) =",1961
"Calculate the least common multiple (LCM) of two numbers. LCM(55, 22) = 110, LCM(168, 112) =","Calculate the least common multiple (LCM) of two numbers. LCM(55, 22) = 110, LCM(228, 152) =",336
"Calculate the least common multiple (LCM) of two numbers. LCM(48, 144) = 144, LCM(65, 117) =","Calculate the least common multiple (LCM) of two numbers. LCM(48, 144) = 144, LCM(288, 64) =",585
"Calculate the least common multiple (LCM) of two numbers. LCM(32, 5) = 160, LCM(4, 43) =","Calculate the least common multiple (LCM) of two numbers. LCM(32, 5) = 160, LCM(5, 94) =",172
"Calculate the least common multiple (LCM) of two numbers. LCM(44, 15) = 660, LCM(5, 52) =","Calculate the least common multiple (LCM) of two numbers. LCM(44, 15) = 660, LCM(3, 8) =",260
"Calculate the least common multiple (LCM) of two numbers. LCM(97, 7) = 679, LCM(1, 32) =","Calculate the least common multiple (LCM) of two numbers. LCM(97, 7) = 679, LCM(11, 84) =",32
"Calculate the least common multiple (LCM) of two numbers. LCM(55, 4) = 220, LCM(21, 8) =","Calculate the least common multiple (LCM) of two numbers. LCM(55, 4) = 220, LCM(16, 25) =",168
"Calculate the least common multiple (LCM) of two numbers. LCM(40, 80) = 80, LCM(245, 70) =","Calculate the least common multiple (LCM) of two numbers. LCM(40, 80) = 80, LCM(68, 34) =",490
"Calculate the least common multiple (LCM) of two numbers. LCM(144, 96) = 288, LCM(225, 360) =","Calculate the least common multiple (LCM) of two numbers. LCM(144, 96) = 288, LCM(170, 136) =",1800
"Calculate the least common multiple (LCM) of two numbers. LCM(252, 84) = 252, LCM(225, 75) =","Calculate the least common multiple (LCM) of two numbers. LCM(252, 84) = 252, LCM(56, 112) =",225
"Calculate the least common multiple (LCM) of two numbers. LCM(250, 50) = 250, LCM(50, 90) =","Calculate the least common multiple (LCM) of two numbers. LCM(250, 50) = 250, LCM(10, 12) =",450
"Calculate the least common multiple (LCM) of two numbers. LCM(90, 30) = 90, LCM(72, 45) =","Calculate the least common multiple (LCM) of two numbers. LCM(90, 30) = 90, LCM(72, 63) =",360
"Calculate the least common multiple (LCM) of two numbers. LCM(22, 17) = 374, LCM(41, 6) =","Calculate the least common multiple (LCM) of two numbers. LCM(22, 17) = 374, LCM(53, 38) =",246
"Calculate the least common multiple (LCM) of two numbers. LCM(40, 56) = 280, LCM(119, 51) =","Calculate the least common multiple (LCM) of two numbers. LCM(40, 56) = 280, LCM(200, 100) =",357
"Calculate the least common multiple (LCM) of two numbers. LCM(45, 105) = 315, LCM(320, 192) =","Calculate the least common multiple (LCM) of two numbers. LCM(45, 105) = 315, LCM(120, 200) =",960
"Calculate the least common multiple (LCM) of two numbers. LCM(225, 150) = 450, LCM(329, 94) =","Calculate the least common multiple (LCM) of two numbers. LCM(225, 150) = 450, LCM(22, 88) =",658
"Calculate the least common multiple (LCM) of two numbers. LCM(420, 168) = 840, LCM(30, 70) =","Calculate the least common multiple (LCM) of two numbers. LCM(420, 168) = 840, LCM(450, 90) =",210
"Calculate the least common multiple (LCM) of two numbers. LCM(53, 37) = 1961, LCM(41, 14) =","Calculate the least common multiple (LCM) of two numbers. LCM(53, 37) = 1961, LCM(59, 5) =",574
"Calculate the least common multiple (LCM) of two numbers. LCM(57, 76) = 228, LCM(145, 174) =","Calculate the least common multiple (LCM) of two numbers. LCM(57, 76) = 228, LCM(85, 119) =",870
"Calculate the least common multiple (LCM) of two numbers. LCM(184, 92) = 184, LCM(230, 92) =","Calculate the least common multiple (LCM) of two numbers. LCM(184, 92) = 184, LCM(126, 105) =",460
"Calculate the least common multiple (LCM) of two numbers. LCM(35, 50) = 350, LCM(63, 72) =","Calculate the least common multiple (LCM) of two numbers. LCM(35, 50) = 350, LCM(288, 96) =",504
"Calculate the least common multiple (LCM) of two numbers. LCM(42, 63) = 126, LCM(100, 150) =","Calculate the least common multiple (LCM) of two numbers. LCM(42, 63) = 126, LCM(200, 450) =",300
"Calculate the least common multiple (LCM) of two numbers. LCM(68, 51) = 204, LCM(64, 80) =","Calculate the least common multiple (LCM) of two numbers. LCM(68, 51) = 204, LCM(50, 225) =",320
"Calculate the least common multiple (LCM) of two numbers. LCM(100, 150) = 300, LCM(45, 50) =","Calculate the least common multiple (LCM) of two numbers. LCM(100, 150) = 300, LCM(6, 20) =",450
"Calculate the least common multiple (LCM) of two numbers. LCM(11, 78) = 858, LCM(7, 10) =","Calculate the least common multiple (LCM) of two numbers. LCM(11, 78) = 858, LCM(9, 73) =",70
"Calculate the least common multiple (LCM) of two numbers. LCM(222, 333) = 666, LCM(80, 112) =","Calculate the least common multiple (LCM) of two numbers. LCM(222, 333) = 666, LCM(30, 75) =",560
"Calculate the least common multiple (LCM) of two numbers. LCM(21, 42) = 42, LCM(150, 45) =","Calculate the least common multiple (LCM) of two numbers. LCM(21, 42) = 42, LCM(99, 330) =",450
"Calculate the least common multiple (LCM) of two numbers. LCM(200, 320) = 1600, LCM(240, 90) =","Calculate the least common multiple (LCM) of two numbers. LCM(200, 320) = 1600, LCM(82, 123) =",720
"Calculate the least common multiple (LCM) of two numbers. LCM(13, 10) = 130, LCM(73, 5) =","Calculate the least common multiple (LCM) of two numbers. LCM(13, 10) = 130, LCM(9, 88) =",365
"Calculate the least common multiple (LCM) of two numbers. LCM(44, 88) = 88, LCM(200, 120) =","Calculate the least common multiple (LCM) of two numbers. LCM(44, 88) = 88, LCM(90, 270) =",600
"Calculate the least common multiple (LCM) of two numbers. LCM(176, 132) = 528, LCM(65, 130) =","Calculate the least common multiple (LCM) of two numbers. LCM(176, 132) = 528, LCM(150, 180) =",130
"Calculate the least common multiple (LCM) of two numbers. LCM(108, 189) = 756, LCM(222, 74) =","Calculate the least common multiple (LCM) of two numbers. LCM(108, 189) = 756, LCM(210, 168) =",222
"Calculate the least common multiple (LCM) of two numbers. LCM(100, 60) = 300, LCM(260, 156) =","Calculate the least common multiple (LCM) of two numbers. LCM(100, 60) = 300, LCM(18, 81) =",780
"Calculate the least common multiple (LCM) of two numbers. LCM(19, 14) = 266, LCM(4, 7) =","Calculate the least common multiple (LCM) of two numbers. LCM(19, 14) = 266, LCM(15, 4) =",28
"Calculate the least common multiple (LCM) of two numbers. LCM(48, 24) = 48, LCM(68, 340) =","Calculate the least common multiple (LCM) of two numbers. LCM(48, 24) = 48, LCM(27, 15) =",340
"Calculate the least common multiple (LCM) of two numbers. LCM(35, 50) = 350, LCM(196, 280) =","Calculate the least common multiple (LCM) of two numbers. LCM(35, 50) = 350, LCM(70, 280) =",1960
"Calculate the least common multiple (LCM) of two numbers. LCM(144, 192) = 576, LCM(10, 8) =","Calculate the least common multiple (LCM) of two numbers. LCM(144, 192) = 576, LCM(45, 30) =",40
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 21) = 63, LCM(360, 270) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 21) = 63, LCM(112, 56) =",1080
"Calculate the least common multiple (LCM) of two numbers. LCM(128, 96) = 384, LCM(82, 205) =","Calculate the least common multiple (LCM) of two numbers. LCM(128, 96) = 384, LCM(308, 132) =",410
"Calculate the least common multiple (LCM) of two numbers. LCM(130, 260) = 260, LCM(396, 132) =","Calculate the least common multiple (LCM) of two numbers. LCM(130, 260) = 260, LCM(250, 150) =",396
"Calculate the least common multiple (LCM) of two numbers. LCM(180, 144) = 720, LCM(188, 94) =","Calculate the least common multiple (LCM) of two numbers. LCM(180, 144) = 720, LCM(423, 141) =",188
"Calculate the least common multiple (LCM) of two numbers. LCM(28, 42) = 84, LCM(80, 96) =","Calculate the least common multiple (LCM) of two numbers. LCM(28, 42) = 84, LCM(230, 184) =",480
"Calculate the least common multiple (LCM) of two numbers. LCM(54, 36) = 108, LCM(42, 63) =","Calculate the least common multiple (LCM) of two numbers. LCM(54, 36) = 108, LCM(125, 50) =",126
"Calculate the least common multiple (LCM) of two numbers. LCM(5, 51) = 255, LCM(15, 34) =","Calculate the least common multiple (LCM) of two numbers. LCM(5, 51) = 255, LCM(6, 31) =",510
"Calculate the least common multiple (LCM) of two numbers. LCM(396, 220) = 1980, LCM(42, 24) =","Calculate the least common multiple (LCM) of two numbers. LCM(396, 220) = 1980, LCM(400, 350) =",168
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 20) = 140, LCM(5, 48) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 20) = 140, LCM(3, 16) =",240
"Calculate the least common multiple (LCM) of two numbers. LCM(33, 110) = 330, LCM(306, 102) =","Calculate the least common multiple (LCM) of two numbers. LCM(33, 110) = 330, LCM(240, 360) =",306
"Calculate the least common multiple (LCM) of two numbers. LCM(50, 100) = 100, LCM(54, 63) =","Calculate the least common multiple (LCM) of two numbers. LCM(50, 100) = 100, LCM(96, 288) =",378
"Calculate the least common multiple (LCM) of two numbers. LCM(90, 120) = 360, LCM(160, 240) =","Calculate the least common multiple (LCM) of two numbers. LCM(90, 120) = 360, LCM(64, 16) =",480
"Calculate the least common multiple (LCM) of two numbers. LCM(108, 324) = 324, LCM(48, 72) =","Calculate the least common multiple (LCM) of two numbers. LCM(108, 324) = 324, LCM(138, 184) =",144
"Calculate the least common multiple (LCM) of two numbers. LCM(126, 72) = 504, LCM(87, 261) =","Calculate the least common multiple (LCM) of two numbers. LCM(126, 72) = 504, LCM(72, 180) =",261
"Calculate the least common multiple (LCM) of two numbers. LCM(40, 50) = 200, LCM(378, 126) =","Calculate the least common multiple (LCM) of two numbers. LCM(40, 50) = 200, LCM(245, 98) =",378
"Calculate the least common multiple (LCM) of two numbers. LCM(44, 9) = 396, LCM(47, 21) =","Calculate the least common multiple (LCM) of two numbers. LCM(44, 9) = 396, LCM(9, 49) =",987
"Calculate the least common multiple (LCM) of two numbers. LCM(108, 81) = 324, LCM(18, 60) =","Calculate the least common multiple (LCM) of two numbers. LCM(108, 81) = 324, LCM(69, 138) =",180
"Calculate the least common multiple (LCM) of two numbers. LCM(162, 243) = 486, LCM(216, 324) =","Calculate the least common multiple (LCM) of two numbers. LCM(162, 243) = 486, LCM(330, 198) =",648
"Calculate the least common multiple (LCM) of two numbers. LCM(14, 23) = 322, LCM(85, 7) =","Calculate the least common multiple (LCM) of two numbers. LCM(14, 23) = 322, LCM(13, 43) =",595
"Calculate the least common multiple (LCM) of two numbers. LCM(400, 80) = 400, LCM(10, 6) =","Calculate the least common multiple (LCM) of two numbers. LCM(400, 80) = 400, LCM(88, 198) =",30
"Calculate the least common multiple (LCM) of two numbers. LCM(162, 36) = 324, LCM(250, 300) =","Calculate the least common multiple (LCM) of two numbers. LCM(162, 36) = 324, LCM(91, 130) =",1500
"Calculate the least common multiple (LCM) of two numbers. LCM(24, 35) = 840, LCM(48, 17) =","Calculate the least common multiple (LCM) of two numbers. LCM(24, 35) = 840, LCM(65, 8) =",816
"Calculate the least common multiple (LCM) of two numbers. LCM(81, 45) = 405, LCM(51, 102) =","Calculate the least common multiple (LCM) of two numbers. LCM(81, 45) = 405, LCM(81, 18) =",102
"Calculate the least common multiple (LCM) of two numbers. LCM(70, 42) = 210, LCM(185, 370) =","Calculate the least common multiple (LCM) of two numbers. LCM(70, 42) = 210, LCM(4, 14) =",370
"Calculate the least common multiple (LCM) of two numbers. LCM(280, 196) = 1960, LCM(55, 88) =","Calculate the least common multiple (LCM) of two numbers. LCM(280, 196) = 1960, LCM(246, 123) =",440
"Calculate the least common multiple (LCM) of two numbers. LCM(17, 3) = 51, LCM(77, 2) =","Calculate the least common multiple (LCM) of two numbers. LCM(17, 3) = 51, LCM(2, 3) =",154
"Calculate the least common multiple (LCM) of two numbers. LCM(156, 390) = 780, LCM(20, 15) =","Calculate the least common multiple (LCM) of two numbers. LCM(156, 390) = 780, LCM(36, 12) =",60
"Calculate the least common multiple (LCM) of two numbers. LCM(126, 84) = 252, LCM(45, 75) =","Calculate the least common multiple (LCM) of two numbers. LCM(126, 84) = 252, LCM(170, 340) =",225
"Calculate the least common multiple (LCM) of two numbers. LCM(105, 168) = 840, LCM(78, 312) =","Calculate the least common multiple (LCM) of two numbers. LCM(105, 168) = 840, LCM(287, 82) =",312
"Calculate the least common multiple (LCM) of two numbers. LCM(52, 234) = 468, LCM(70, 112) =","Calculate the least common multiple (LCM) of two numbers. LCM(52, 234) = 468, LCM(140, 70) =",560
"Calculate the least common multiple (LCM) of two numbers. LCM(423, 282) = 846, LCM(186, 155) =","Calculate the least common multiple (LCM) of two numbers. LCM(423, 282) = 846, LCM(57, 152) =",930
"Calculate the least common multiple (LCM) of two numbers. LCM(18, 36) = 36, LCM(108, 252) =","Calculate the least common multiple (LCM) of two numbers. LCM(18, 36) = 36, LCM(28, 56) =",756
"Calculate the least common multiple (LCM) of two numbers. LCM(25, 36) = 900, LCM(100, 11) =","Calculate the least common multiple (LCM) of two numbers. LCM(25, 36) = 900, LCM(11, 84) =",1100
"Calculate the least common multiple (LCM) of two numbers. LCM(74, 27) = 1998, LCM(50, 39) =","Calculate the least common multiple (LCM) of two numbers. LCM(74, 27) = 1998, LCM(1, 70) =",1950
"Calculate the least common multiple (LCM) of two numbers. LCM(161, 92) = 644, LCM(6, 8) =","Calculate the least common multiple (LCM) of two numbers. LCM(161, 92) = 644, LCM(290, 116) =",24
"Calculate the least common multiple (LCM) of two numbers. LCM(50, 175) = 350, LCM(98, 28) =","Calculate the least common multiple (LCM) of two numbers. LCM(50, 175) = 350, LCM(56, 280) =",196
"Calculate the least common multiple (LCM) of two numbers. LCM(288, 64) = 576, LCM(66, 165) =","Calculate the least common multiple (LCM) of two numbers. LCM(288, 64) = 576, LCM(30, 24) =",330
"Calculate the least common multiple (LCM) of two numbers. LCM(108, 360) = 1080, LCM(93, 124) =","Calculate the least common multiple (LCM) of two numbers. LCM(108, 360) = 1080, LCM(500, 150) =",372
"Calculate the least common multiple (LCM) of two numbers. LCM(414, 138) = 414, LCM(120, 105) =","Calculate the least common multiple (LCM) of two numbers. LCM(414, 138) = 414, LCM(153, 85) =",840
"Calculate the least common multiple (LCM) of two numbers. LCM(80, 20) = 80, LCM(58, 203) =","Calculate the least common multiple (LCM) of two numbers. LCM(80, 20) = 80, LCM(110, 88) =",406
"Calculate the least common multiple (LCM) of two numbers. LCM(116, 174) = 348, LCM(60, 150) =","Calculate the least common multiple (LCM) of two numbers. LCM(116, 174) = 348, LCM(260, 52) =",300
"Calculate the least common multiple (LCM) of two numbers. LCM(168, 56) = 168, LCM(78, 390) =","Calculate the least common multiple (LCM) of two numbers. LCM(168, 56) = 168, LCM(57, 95) =",390
"Calculate the least common multiple (LCM) of two numbers. LCM(144, 336) = 1008, LCM(20, 14) =","Calculate the least common multiple (LCM) of two numbers. LCM(144, 336) = 1008, LCM(64, 192) =",140
"Calculate the least common multiple (LCM) of two numbers. LCM(4, 7) = 28, LCM(23, 31) =","Calculate the least common multiple (LCM) of two numbers. LCM(4, 7) = 28, LCM(12, 55) =",713
"Calculate the least common multiple (LCM) of two numbers. LCM(82, 11) = 902, LCM(3, 82) =","Calculate the least common multiple (LCM) of two numbers. LCM(82, 11) = 902, LCM(6, 25) =",246
"Calculate the least common multiple (LCM) of two numbers. LCM(66, 297) = 594, LCM(270, 135) =","Calculate the least common multiple (LCM) of two numbers. LCM(66, 297) = 594, LCM(114, 38) =",270
"Calculate the least common multiple (LCM) of two numbers. LCM(152, 190) = 760, LCM(165, 330) =","Calculate the least common multiple (LCM) of two numbers. LCM(152, 190) = 760, LCM(96, 36) =",330
"Calculate the least common multiple (LCM) of two numbers. LCM(10, 20) = 20, LCM(108, 360) =","Calculate the least common multiple (LCM) of two numbers. LCM(10, 20) = 20, LCM(8, 24) =",1080
"Calculate the least common multiple (LCM) of two numbers. LCM(72, 144) = 144, LCM(300, 200) =","Calculate the least common multiple (LCM) of two numbers. LCM(72, 144) = 144, LCM(250, 125) =",600
"Calculate the least common multiple (LCM) of two numbers. LCM(13, 32) = 416, LCM(4, 19) =","Calculate the least common multiple (LCM) of two numbers. LCM(13, 32) = 416, LCM(5, 26) =",76
"Calculate the least common multiple (LCM) of two numbers. LCM(119, 136) = 952, LCM(32, 72) =","Calculate the least common multiple (LCM) of two numbers. LCM(119, 136) = 952, LCM(234, 117) =",288
"Calculate the least common multiple (LCM) of two numbers. LCM(44, 110) = 220, LCM(20, 6) =","Calculate the least common multiple (LCM) of two numbers. LCM(44, 110) = 220, LCM(217, 279) =",60
"Calculate the least common multiple (LCM) of two numbers. LCM(190, 114) = 570, LCM(162, 108) =","Calculate the least common multiple (LCM) of two numbers. LCM(190, 114) = 570, LCM(104, 182) =",324
"Calculate the least common multiple (LCM) of two numbers. LCM(200, 120) = 600, LCM(64, 48) =","Calculate the least common multiple (LCM) of two numbers. LCM(200, 120) = 600, LCM(119, 85) =",192
"Calculate the least common multiple (LCM) of two numbers. LCM(95, 171) = 855, LCM(198, 165) =","Calculate the least common multiple (LCM) of two numbers. LCM(95, 171) = 855, LCM(56, 84) =",990
"Calculate the least common multiple (LCM) of two numbers. LCM(56, 13) = 728, LCM(14, 13) =","Calculate the least common multiple (LCM) of two numbers. LCM(56, 13) = 728, LCM(91, 11) =",182
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 85) = 765, LCM(11, 16) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 85) = 765, LCM(20, 27) =",176
"Calculate the least common multiple (LCM) of two numbers. LCM(27, 16) = 432, LCM(29, 6) =","Calculate the least common multiple (LCM) of two numbers. LCM(27, 16) = 432, LCM(8, 61) =",174
"Calculate the least common multiple (LCM) of two numbers. LCM(88, 264) = 264, LCM(40, 180) =","Calculate the least common multiple (LCM) of two numbers. LCM(88, 264) = 264, LCM(39, 91) =",360
"Calculate the least common multiple (LCM) of two numbers. LCM(53, 6) = 318, LCM(11, 71) =","Calculate the least common multiple (LCM) of two numbers. LCM(53, 6) = 318, LCM(7, 32) =",781
"Calculate the least common multiple (LCM) of two numbers. LCM(15, 44) = 660, LCM(9, 43) =","Calculate the least common multiple (LCM) of two numbers. LCM(15, 44) = 660, LCM(15, 17) =",387
"Calculate the least common multiple (LCM) of two numbers. LCM(76, 266) = 532, LCM(32, 112) =","Calculate the least common multiple (LCM) of two numbers. LCM(76, 266) = 532, LCM(126, 210) =",224
"Calculate the least common multiple (LCM) of two numbers. LCM(147, 63) = 441, LCM(80, 140) =","Calculate the least common multiple (LCM) of two numbers. LCM(147, 63) = 441, LCM(70, 140) =",560
"Calculate the least common multiple (LCM) of two numbers. LCM(266, 76) = 532, LCM(140, 98) =","Calculate the least common multiple (LCM) of two numbers. LCM(266, 76) = 532, LCM(90, 135) =",980
"Calculate the least common multiple (LCM) of two numbers. LCM(144, 432) = 432, LCM(216, 162) =","Calculate the least common multiple (LCM) of two numbers. LCM(144, 432) = 432, LCM(21, 30) =",648
"Calculate the least common multiple (LCM) of two numbers. LCM(10, 40) = 40, LCM(52, 104) =","Calculate the least common multiple (LCM) of two numbers. LCM(10, 40) = 40, LCM(128, 96) =",104
"Calculate the least common multiple (LCM) of two numbers. LCM(60, 54) = 540, LCM(50, 75) =","Calculate the least common multiple (LCM) of two numbers. LCM(60, 54) = 540, LCM(128, 256) =",150
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 37) = 259, LCM(8, 75) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 37) = 259, LCM(6, 59) =",600
"Calculate the least common multiple (LCM) of two numbers. LCM(130, 78) = 390, LCM(114, 133) =","Calculate the least common multiple (LCM) of two numbers. LCM(130, 78) = 390, LCM(168, 126) =",798
"Calculate the least common multiple (LCM) of two numbers. LCM(150, 300) = 300, LCM(180, 450) =","Calculate the least common multiple (LCM) of two numbers. LCM(150, 300) = 300, LCM(81, 270) =",900
"Calculate the least common multiple (LCM) of two numbers. LCM(126, 378) = 378, LCM(42, 189) =","Calculate the least common multiple (LCM) of two numbers. LCM(126, 378) = 378, LCM(148, 370) =",378
"Calculate the least common multiple (LCM) of two numbers. LCM(99, 110) = 990, LCM(470, 188) =","Calculate the least common multiple (LCM) of two numbers. LCM(99, 110) = 990, LCM(172, 430) =",940
"Calculate the least common multiple (LCM) of two numbers. LCM(41, 49) = 2009, LCM(2, 71) =","Calculate the least common multiple (LCM) of two numbers. LCM(41, 49) = 2009, LCM(53, 13) =",142
"Calculate the least common multiple (LCM) of two numbers. LCM(84, 72) = 504, LCM(270, 180) =","Calculate the least common multiple (LCM) of two numbers. LCM(84, 72) = 504, LCM(75, 120) =",540
"Calculate the least common multiple (LCM) of two numbers. LCM(120, 100) = 600, LCM(40, 15) =","Calculate the least common multiple (LCM) of two numbers. LCM(120, 100) = 600, LCM(80, 360) =",120
"Calculate the least common multiple (LCM) of two numbers. LCM(200, 100) = 200, LCM(165, 99) =","Calculate the least common multiple (LCM) of two numbers. LCM(200, 100) = 200, LCM(26, 117) =",495
"Calculate the least common multiple (LCM) of two numbers. LCM(99, 330) = 990, LCM(42, 112) =","Calculate the least common multiple (LCM) of two numbers. LCM(99, 330) = 990, LCM(40, 15) =",336
"Calculate the least common multiple (LCM) of two numbers. LCM(85, 7) = 595, LCM(7, 92) =","Calculate the least common multiple (LCM) of two numbers. LCM(85, 7) = 595, LCM(53, 3) =",644
"Calculate the least common multiple (LCM) of two numbers. LCM(250, 500) = 500, LCM(170, 85) =","Calculate the least common multiple (LCM) of two numbers. LCM(250, 500) = 500, LCM(50, 100) =",170
"Calculate the least common multiple (LCM) of two numbers. LCM(13, 30) = 390, LCM(1, 85) =","Calculate the least common multiple (LCM) of two numbers. LCM(13, 30) = 390, LCM(39, 1) =",85
"Calculate the least common multiple (LCM) of two numbers. LCM(84, 24) = 168, LCM(69, 92) =","Calculate the least common multiple (LCM) of two numbers. LCM(84, 24) = 168, LCM(210, 120) =",276
"Calculate the least common multiple (LCM) of two numbers. LCM(164, 328) = 328, LCM(216, 72) =","Calculate the least common multiple (LCM) of two numbers. LCM(164, 328) = 328, LCM(176, 110) =",216
"Calculate the least common multiple (LCM) of two numbers. LCM(18, 27) = 54, LCM(60, 105) =","Calculate the least common multiple (LCM) of two numbers. LCM(18, 27) = 54, LCM(52, 39) =",420
"Calculate the least common multiple (LCM) of two numbers. LCM(147, 245) = 735, LCM(35, 14) =","Calculate the least common multiple (LCM) of two numbers. LCM(147, 245) = 735, LCM(245, 392) =",70
"Calculate the least common multiple (LCM) of two numbers. LCM(117, 195) = 585, LCM(14, 18) =","Calculate the least common multiple (LCM) of two numbers. LCM(117, 195) = 585, LCM(144, 240) =",126
"Calculate the least common multiple (LCM) of two numbers. LCM(84, 42) = 84, LCM(91, 78) =","Calculate the least common multiple (LCM) of two numbers. LCM(84, 42) = 84, LCM(94, 188) =",546
"Calculate the least common multiple (LCM) of two numbers. LCM(51, 4) = 204, LCM(7, 5) =","Calculate the least common multiple (LCM) of two numbers. LCM(51, 4) = 204, LCM(47, 15) =",35
"Calculate the least common multiple (LCM) of two numbers. LCM(60, 20) = 60, LCM(145, 290) =","Calculate the least common multiple (LCM) of two numbers. LCM(60, 20) = 60, LCM(196, 147) =",290
"Calculate the least common multiple (LCM) of two numbers. LCM(216, 108) = 216, LCM(25, 35) =","Calculate the least common multiple (LCM) of two numbers. LCM(216, 108) = 216, LCM(414, 138) =",175
"Calculate the least common multiple (LCM) of two numbers. LCM(156, 117) = 468, LCM(90, 40) =","Calculate the least common multiple (LCM) of two numbers. LCM(156, 117) = 468, LCM(16, 32) =",360
"Calculate the least common multiple (LCM) of two numbers. LCM(21, 13) = 273, LCM(86, 23) =","Calculate the least common multiple (LCM) of two numbers. LCM(21, 13) = 273, LCM(30, 29) =",1978
"Calculate the least common multiple (LCM) of two numbers. LCM(147, 98) = 294, LCM(21, 28) =","Calculate the least common multiple (LCM) of two numbers. LCM(147, 98) = 294, LCM(184, 138) =",84
"Calculate the least common multiple (LCM) of two numbers. LCM(32, 7) = 224, LCM(75, 2) =","Calculate the least common multiple (LCM) of two numbers. LCM(32, 7) = 224, LCM(8, 77) =",150
"Calculate the least common multiple (LCM) of two numbers. LCM(23, 19) = 437, LCM(5, 47) =","Calculate the least common multiple (LCM) of two numbers. LCM(23, 19) = 437, LCM(21, 31) =",235
"Calculate the least common multiple (LCM) of two numbers. LCM(204, 102) = 204, LCM(32, 28) =","Calculate the least common multiple (LCM) of two numbers. LCM(204, 102) = 204, LCM(36, 72) =",224
"Calculate the least common multiple (LCM) of two numbers. LCM(192, 96) = 192, LCM(148, 111) =","Calculate the least common multiple (LCM) of two numbers. LCM(192, 96) = 192, LCM(81, 162) =",444
"Calculate the least common multiple (LCM) of two numbers. LCM(225, 150) = 450, LCM(123, 369) =","Calculate the least common multiple (LCM) of two numbers. LCM(225, 150) = 450, LCM(135, 270) =",369
"Calculate the least common multiple (LCM) of two numbers. LCM(108, 144) = 432, LCM(360, 120) =","Calculate the least common multiple (LCM) of two numbers. LCM(108, 144) = 432, LCM(40, 60) =",360
"Calculate the least common multiple (LCM) of two numbers. LCM(78, 104) = 312, LCM(42, 18) =","Calculate the least common multiple (LCM) of two numbers. LCM(78, 104) = 312, LCM(16, 4) =",126
"Calculate the least common multiple (LCM) of two numbers. LCM(24, 48) = 48, LCM(57, 95) =","Calculate the least common multiple (LCM) of two numbers. LCM(24, 48) = 48, LCM(32, 64) =",285
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 50) = 50, LCM(73, 4) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 50) = 50, LCM(44, 15) =",292
"Calculate the least common multiple (LCM) of two numbers. LCM(72, 126) = 504, LCM(82, 328) =","Calculate the least common multiple (LCM) of two numbers. LCM(72, 126) = 504, LCM(270, 90) =",328
"Calculate the least common multiple (LCM) of two numbers. LCM(80, 160) = 160, LCM(56, 224) =","Calculate the least common multiple (LCM) of two numbers. LCM(80, 160) = 160, LCM(144, 240) =",224
"Calculate the least common multiple (LCM) of two numbers. LCM(12, 25) = 300, LCM(25, 13) =","Calculate the least common multiple (LCM) of two numbers. LCM(12, 25) = 300, LCM(6, 83) =",325
"Calculate the least common multiple (LCM) of two numbers. LCM(5, 77) = 385, LCM(91, 3) =","Calculate the least common multiple (LCM) of two numbers. LCM(5, 77) = 385, LCM(79, 1) =",273
